Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
Tu devines le prix ou tu le portes #3 feat. Cara St-Germain,"La vidéo sur la chaîne de Cara : https://youtu.be/0HGRkq9XeAM

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux
Alexandre Soubeyrand

Préparation vidéo : Auriane Vanesse",Pierre Croce,2019-02-14T16:15:00Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'cara', 'germain', 'habit', 'colis', 'ouverture', 'vetements', 'deguisements']",23,14:6,950,48606,1457125,0,hd,True
5 jouets d'enfants que les adultes peuvent aimer,"Pour cette vidéo, pour notre métier, nous avons testé des jouets d'enfants. Pour notre métier je répète, pas pour notre plaisir...

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel

Préparation vidéo : Auriane Vanesse",Pierre Croce,2019-02-11T15:45:01Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'jeu', 'jeux', 'jouets', 'adultes', 'enfants', 'robots']",23,13:23,1172,79774,2150587,0,hd,True
Pierre Croce - Au top (feat. 47Ter),"Titre disponible sur toutes les plateformes musicales, dont Spotify : https://open.spotify.com/track/3sOaomxMQtzMuTiwuXWj9G?si=cq45ObgsTr61ZZEdQkhDxQ
Allez vous abonner en masse à la chaîne de 47ter : https://www.youtube.com/channel/UC7HvOYL0E1yWe7Fp31TWvXQ
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce

🎬 Réalisé par Wissiz : 
https://www.youtube.com/channel/UCBdPpMiCdn6BnTWG-b3GW2g/about 
https://www.instagram.com/wissiz/

Merci au Quartier Général pour leur accueil : https://www.facebook.com/QuartierGeneralOberkampf/",Pierre Croce,2019-02-09T09:30:00Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'musique', 'top', '47ter', 'rap', 'hip hop', 'ter', 'groupe', 'commentaires']",23,3:40,2226,78349,1557366,0,hd,True
On fait une chanson avec vos commentaires #2,"Allez vous abonner en masse à la chaîne de 47ter : https://www.youtube.com/channel/UC7HvOYL0E1yWe7Fp31TWvXQ
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel",Pierre Croce,2019-02-07T16:10:31Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'diapositives', 'chanson', 'commentaires', 'commenter', '47ter', 'ter', '47', 'groupe', 'rap', 'trio']",23,11:12,877,35791,586138,0,hd,True
Cache-cache dans le noir complet,"Un jeu à refaire chez vous sans aucun budget, même pas le budget électricité
Merci à la brillante Caroline : https://www.youtube.com/user/MsCaroline1305
À l'excellent Aurélien Préveaux : https://www.youtube.com/channel/UCOVoNHFbubiMjod0VmZeEHQ
À celle qu'on ne cherche même plus tellement elle est facile à trouver, la phénoménale Charlène : https://www.youtube.com/user/xChakeup
Et bien sûr mon ami de toujours : https://www.youtube.com/channel/UCuKa7_pustUzOj3IBcgYNPg

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux
Thomas Poinsel

Préparation vidéo : Auriane Vanesse

Les excellents cadreurs :
-Pierre-Antoine Leroux
-Thomas Poinsel
-Alexandre Soubeyrand
-Auriane Vanesse
-Guillaume Santin, ancien coloc, nouveau cadreur",Pierre Croce,2019-02-02T09:48:34Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'cacher', 'cachette', 'noir', 'obscur', 'obscurité', 'maison']",23,22:57,3580,146665,4560012,0,hd,True
On explose des objets du quotidien,"Encore une fois, la science peut compter sur nous
Merci à mon compère, mon comparse : https://goo.gl/BKMvGx
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux

Préparation vidéo : Auriane Vanesse et Guillaume Santin",Pierre Croce,2019-01-28T16:06:06Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'tir', 'arc', 'fleche', 'objets', 'coca', 'lessive', 'bougie', 'experience', 'science', 'scientifique', 'famille']",23,12:37,2363,91342,2762164,0,hd,True
Des élèves passent le Bac YouTube,"Vous pouvez essayer de faire vos révisions sur SchoolMouv en cliquant ici : https://pierre-croce.schoolmouv.fr/

LE BARÈME À APPLIQUER POUR CEUX QUI ONT JOUÉ LE JEU À FOND :

Histoire -Géo :
1 point par bonne réponse, 0 point si mauvaise réponse

Français :
1 point par phrase, chaque erreur retire 0,5 point. Donc si 2 fautes ou plus, pas de point pour la phrase

Chimie : 
1 point par bonne réponse, 0 point si mauvaise réponse

Maths :
2 points par bonne réponse, 0 point si mauvaise réponse

Anglais : 
1 point par phrase, chaque erreur retire 0,5 point. Donc si 2 fautes ou plus, pas de point pour la phrase

Merci aux abonnés qui sont venus passer le Bac Youtube
Merci au Collège Travail Langevin de nous avoir accueilli

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux

Préparation vidéo : Auriane Vanesse / Guillaume Santin",Pierre Croce,2019-01-24T15:32:44Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'baccalauréat', 'bac', 'lycee', 'college', 'examen', 'brevet', 'ecole', 'eleve']",23,17:54,2909,75015,1883737,0,hd,True
Amazon Battle : Qui fera le meilleur cadeau ?,"On a un budget précis pour faire le meilleur cadeau possible
Merci à ces 3 formidables personnes présentes sur cette vidéo (en fait y'en a 2 formidables) :
Emy : https://goo.gl/MtwL12
Benjamin : https://goo.gl/BKMvGx
Swann : https://goo.gl/546gQz

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux

Préparation vidéo : Auriane Vanesse",Pierre Croce,2019-01-21T16:41:40Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'amazon', 'achat', 'cadeau', 'surprise', 'objets']",23,13:4,1534,115247,3098183,0,hd,True
Les mots de voisins les plus fous,"Si vous aussi vous avez des mots de voisins énervés, vous pouvez me les envoyer ici : https://twitter.com/PierreCroce
Mon instagram : https://instagram.com/pierrecroce/
La chaîne de Benjamin : https://goo.gl/BKMvGx

La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel

Préparation vidéo : Auriane Vanesse",Pierre Croce,2019-01-17T16:00:44Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'mots', 'voisin', 'voisinage', 'enervé', 'note', 'couloir', 'famille', 'appartement', 'immeuble']",23,10:47,1396,94513,2237562,0,hd,True
Vous ne devinerez jamais ces statistiques,"Aujourd'hui, nous allons apprendre ensemble quelques statistiques pour le moins surprenantes
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Alexandre Soubeyrand et Pierre-Antoine Leroux

Préparation vidéo : Auriane Vanesse",Pierre Croce,2019-01-14T16:15:46Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'statistiques', 'deviner', 'devinez']",23,12:2,1257,44667,774185,0,hd,True
Les plus belles déclarations d'amour,"Je vous ai demandé de déclarer votre flamme à la personne que vous aimez, vous l'avez fait, pas tout le temps bien mais vous l'avez fait...
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux",Pierre Croce,2019-01-10T16:16:54Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle']",23,11:26,862,37233,598735,0,hd,True
Qui a piraté la Redbox ?,"La playlist dont je parle en début de vidéo : https://goo.gl/fyFQLa
Merci à tous ceux qui ont participé
Joyca : https://www.youtube.com/channel/UCow2IGnug1l3Xazkrc5jM_Q
VodK : https://www.youtube.com/user/VodKprod
Swann : https://www.youtube.com/user/swannperisse
Amixem : https://www.youtube.com/user/FPSCoopGameplays
Benjamin : https://www.youtube.com/channel/UCuKa7_pustUzOj3IBcgYNPg

Merci à GinL pour les illustrations : http://delphine-b.wixsite.com/ginl

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Alexandre Soubeyrand et Pierre-Antoine Leroux
Prépa vidéo : Auriane Vanesse",Pierre Croce,2019-01-05T09:30:01Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'redbox', 'jeu', 'hacker', 'code', 'amixem', 'vodk', 'joyca', 'loup', 'garou', 'pété', 'famille']",23,18:52,2894,93245,1977160,0,hd,True
On convoque un hater pour qu'il s'explique en face,"Dernier épisode d'une série de 4 épisodes où on vous montre tout notre quotidien 
La chaîne de Swann : https://goo.gl/qEnA6q
La chaîne de Benjamin : https://goo.gl/BKMvGx

Merci à Bastos pour le rôle du hater : https://www.instagram.com/bastoswithlove/?hl=fr
Merci à François pour le rôle du banquier (Épisode 1) : https://www.instagram.com/francoisaube/?hl=fr

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Merci à toute l'équipe :
Fred Van Long
Thomas Poinsel
Pierre-Antoine Leroux
Alexandre Soubeyrand
Auriane Vanesse
Merci à Ibra d'avoir sauvé la situation

Montage : Thomas Poinsel",Pierre Croce,2019-01-02T15:00:00Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'coulisses', 'bureau', 'famille', 'travail', 'collegue', 'maison']",23,14:56,2225,59696,1246236,0,hd,True
Il nous avait caché ça depuis le début,"Troisième épisode d'une série de 4 épisodes où on vous montre tout notre quotidien 
La chaîne de Swann : https://goo.gl/qEnA6q
La chaîne de Benjamin : https://goo.gl/BKMvGx

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Merci à toute l'équipe :
Fred Van Long
Thomas Poinsel
Pierre-Antoine Leroux
Alexandre Soubeyrand
Auriane Vanesse
Merci à PewDiePie de nous avoir donné cette opportunité

Montage : Alexandre Soubeyrand",Pierre Croce,2018-12-29T10:00:05Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'série', 'sitcom', 'coulisses', 'famille', 'amis', 'bureau', 'maison']",23,15:42,663,33614,791159,0,hd,True
Je dois virer quelqu'un de l'équipe...,"Deuxième épisode d'une série de 4 épisodes où on vous montre tout notre quotidien 
La chaîne de Swann : https://goo.gl/qEnA6q
La chaîne de Benjamin : https://goo.gl/BKMvGx

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Merci à toute l'équipe :
Fred Van Long
Thomas Poinsel
Pierre-Antoine Leroux
Alexandre Soubeyrand
Auriane Vanesse
Merci à Ibra d'avoir sauvé la situation

Montage : Thomas Poinsel",Pierre Croce,2018-12-26T11:45:18Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'travail', 'entreprise', 'bureau', 'coulisses', 'série', 'sitcom', 'renvoyer', 'licencier']",23,18:7,686,42150,1042694,0,hd,True
On a des problèmes d'argent,"Premier épisode d'une série de 4 épisodes où on vous montre tout notre quotidien 
La chaîne de Swann : https://goo.gl/qEnA6q
La chaîne de Benjamin : https://goo.gl/BKMvGx

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Merci à toute l'équipe :
Fred Van Long
Thomas Poinsel
Pierre-Antoine Leroux
Alexandre Soubeyrand
Auriane Vanesse
Merci à Mr Chardard d'avoir accepté de filmer l'entretien

Montage : Alexandre Soubeyrand",Pierre Croce,2018-12-22T10:00:07Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'serie', 'maison', 'coulisses', 'famille', 'bureau', 'argent', 'banque', 'banquier']",23,17:14,832,44109,990516,0,hd,True
Les morts les plus stupides #2 (feat. Amixem),"Voici quelques jolis exemples de morts qui peuvent vous inspirer pour votre propre mort
Merci à Amixem : https://www.youtube.com/user/FPSCoopGameplays
Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux",Pierre Croce,2018-12-19T15:07:14Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'amixem', 'mort', 'darwin', 'awards', 'famille']",23,12:28,2659,137519,2716211,0,hd,True
1 mec VS 12 filles sur une appli de rencontres,"Merci à Pickable d'avoir sponsorisé cette vidéo.
Vous pouvez tester l'appli ici : https://a.pickable.app/2zO2RVE

Merci au YouTube Space Paris de nous avoir reçu

Comme promis à Brenda, voici son insta ;)
Par contre, ne lui écrivez que des choses gentilles, ou ne lui écrivez pas ! 
https://www.instagram.com/baddie_saphi/

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel
Prépa vidéo : Auriane Vanesse",Pierre Croce,2018-12-15T10:00:04Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'appli', 'rencontre', 'couple', 'célibataire', 'famille', 'simulation', 'en vrai']",23,15:10,3954,118602,3943356,0,hd,True
Vous inventez des lois qui devraient exister,"Dans ce climat ambiant de révolution, j'ai décidé de donner la parole au peuple

Pas le droit de critiquer mon pull dans la description

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Alexandre Soubeyrand",Pierre Croce,2018-12-10T16:36:45Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'loi', 'invention', 'famille', 'texte', 'legal']",23,14:12,2636,64856,1121431,0,hd,True
J'ai testé des expériences dangereuses,"Ces expériences ont été réalisées par un professionnel (du rap), ne pas reproduire chez vous
D'ailleurs, j'annonçais 14 expériences mais il y a eu quelques fails honteux, donc il n'y en a que 11

Si vous voulez voir de la vraie science :
https://www.youtube.com/user/DrNozman
https://www.youtube.com/user/experimentboyTV

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel
Pré-prod : Auriane Vanesse",Pierre Croce,2018-12-04T15:30:01Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'experience', 'scine', 'svt', 'chimie', 'physique', 'ecole', 'famille', 'fail']",23,,2215,95084,3170452,0,hd,True
Les pires vengeances du Karma,"Pas de pouce gris sur cette vidéo, sinon vous savez comment le karma se vengera
Merci à Verino : https://www.youtube.com/user/verinojpr
Et à Benjamin : https://goo.gl/BKMvGx

Allez voir Vérino en spectacle, il est très fort : https://www.ticketmaster.fr/fr/resultat?ipSearch=verino

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel",Pierre Croce,2018-11-29T15:45:00Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'karma', 'vengeance', 'reaction', 'famille', 'verino', 'instant', 'justice']",23,12:35,1217,112982,3029669,0,hd,True
Cache-cache au Parc Astérix,"Merci au Parc Astérix de nous avoir invités.
Cette vidéo n'est pas sponsorisée
Merci à tous les copains qui sont venus tourner en ce jour de 4°C !
Charlène : https://goo.gl/NxCrgJ
Swann : https://goo.gl/qEnA6q
Morgan : https://goo.gl/AgTqQY
Benjamin : https://goo.gl/BKMvGx
Fred : https://goo.gl/jgudWM

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux",Pierre Croce,2018-11-26T15:41:53Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'cache', 'parc', 'asterix', 'attraction', 'obelix', 'disneyland', 'famille']",23,16:1,2662,169666,4543367,0,hd,True
On bat des records du monde #3 (avec Le Rire Jaune),"Entre 10 et 60% de réduction sur tous les produits RhinoShield pour Black Friday ! Et -10% en plus avec le code PIERRE : http://bit.ly/2Dl9ocY

Merci à Kevin d'être venu battre des records avec moi : https://www.youtube.com/user/LeRiiiiiiiireJaune

N'oubliez jamais que 78x6 = 468, ça peut vous être utile dans la vie

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Alexandre Soubeyrand",Pierre Croce,2018-11-22T16:32:27Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'rire', 'jaune', 'record', 'monde', 'basket', 'adresse', 'calcul', 'famille', 'maison']",23,16:54,1251,92727,2557252,0,hd,True
J'ouvre vos cadeaux #4,"Vous faites ma nouvelle déco avec vos cadeaux et c'est stylé
Allez faire un tour pour tester le site : https://www.crossshopper.com
Et pour voir les meilleurs deals trouvés sur le site, c'est ici : http://bit.ly/2QJoAEI

Merci à Fabien Olicard pour son carton surprise : https://www.youtube.com/user/FabienOlicard

Merci à tous ceux qui ont envoyé un colis ! Vous êtes des gens à caractère gentil

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
Mon facebook : https://www.facebook.com/pcroce
Snapchat : pierrecroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Pierre-Antoine Leroux",Pierre Croce,2018-11-17T09:30:00Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'cadeaux', 'famille', 'anniversaire', 'surprise', 'colis', 'ouverture']",23,12:47,1756,66324,1467787,0,hd,True
Ce que je vous cachais depuis des mois,"Notre projet secret depuis quelques mois
Vidéo en collaboration avec Mastercard
https://specialsfr.priceless.com/

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Alexandre Soubeyrand",Pierre Croce,2018-11-14T11:32:07Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'bureau', 'famille', 'amis', 'visite', 'verrecchia', 'swann', 'perisse', 'projet', 'secret']",23,2:20,1137,35998,1249659,0,hd,True
"Une journée au service de l'autre, la vengeance !","Vous l'attendiez, elle est là !
Merci à OnePlus de nous avoir suivi sur ce coup, toutes les infos sur le nouveau téléphone : http://onepl.us/6Tlarevanche
#UnlockTheSpeed #OnePlus6T

La vengeance de la vengeance aura lieu quand Ben dépassera les 750 000 abonnés, voici sa chaîne : https://goo.gl/BKMvGx

Mon instagram : https://instagram.com/pierrecroce/
Mon twitter : https://twitter.com/PierreCroce
La musique que j'écoute : https://matchplay.lnk.to/pcroce

Montage : Thomas Poinsel
Préparation : Auriane Vanesse

Hello Awin",Pierre Croce,2018-11-10T10:08:14Z,"['pierre', 'croce', 'pierrecroce', 'power', 'point', 'powerpoint', 'slides', 'slide', 'humour', 'graphiques', 'graphique', 'schéma', 'schémas', 'diapos', 'diapositives', 'diapo', 'diapositive', 'funny', 'marrante', 'drole', 'vidéo', 'vidéos', 'youtubeur', 'lol', 'fun', 'comedie', 'comedy', 'comedien', 'spectacle', 'service', 'autre', 'famille', 'groom', 'serveur', 'louvre', 'maroc']",23,23:4,2694,140796,4333210,0,hd,True
