Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed
LES PIRES ABONNÉS QUE J'AI RENCONTRÉS !,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

Petite vidéo anecdote sur les pires abonnés que j'ai pu recontrer !
Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=KiM5WtWgqGY&t=129s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-11-30T16:01:38Z,"['abonnés', 'rencontre abonné', 'les pires', 'les pires abonnés', 'lebouseuh']",24,10:41,1274,47652,411575,0,hd,True
Paille McDo VS paille la plus chère du monde ! (ft. Morgan VS),"►Chaîne de Morgan : https://www.youtube.com/channel/UCXwummUhfF-o4o9YXiJUT8A

Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

On a comparé une paille de Macdo et une paille Yves Saint Laurent avec Morgan VS !
Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=9q4De_g4GN0&t=1s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-11-11T10:00:02Z,"['cher vs pas cher', 'comparaison', '1 euros vs 100 euros', 'lebouseuh', 'morgan vs', 'paille pas cher vs pas cher']",24,7:31,1012,57965,742631,0,hd,True
Youtube ne mettez pas cette vidéo en tendance svp,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

Bon j'ai perdu un défi, j'ai osé sous estimé les abonnés de Deuj' donc j'en paye les conséquences. Aïe Aïe Aïe
Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=tTk3EC_HLk8&t=23s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-11-03T09:31:26Z,"['lebouseuh', 'crotte de nez', 'tiroir lebouseuh']",24,3:22,4989,153502,721131,0,hd,True
On offre 1 000€ de cadeaux à des abonnés dans la rue ! (ft. Inoxtag),"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

Pour ceux qui ont vu la vidéo des anecdotes sur la chaine d'Inoxtag vous savez pourquoi on fait cette vidéo ! 
500€ de cadeaux chacun soit 1 000€ à offrir à nos abonnés.

Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=CzaeB7BaAJU&t=384s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-10-30T09:54:38Z,"['cadeaux', 'abonnés', 'cadeaux pour les abonnés', 'concours', 'rue', 'cadeaux dans la rue', 'lebouseuh', 'inoxtag', 'on offre des cadeaux dans la rue']",24,6:35,1357,64596,795472,0,hd,True
On répond à vos pires dilemmes avec la Team Croûton !,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

On répond à vos PIRES DILEMMES avec tous les Croûtons ! 

Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=6NTERtpJPlk&t=17s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-10-27T09:45:01Z,"['questions genantes', 'vos pires', 'pirs dilemmes', 'vos pires questions genantes', 'tu preferes', 'questions impossible', 'lebouseuh', 'team crouton']",24,9:33,4654,145288,3034517,0,hd,True
Thekairi78 répond à un test de pureté et vous êtes vraiment pas prêt ...,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

Je fais faire un test de Pureté à TheKairi78 et ca tourne très très mal !

Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=6WC17TYdh2g&t=2s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-10-20T09:23:08Z,"['test de purete', 'quizz', 'questionnaire', 'purete', 'lebouseuh', 'thekairi78', 'secret de tk', 'secret', 'anecdote']",24,8:22,2138,79220,1084198,0,hd,True
J'étais à 2 doigts de faire de la Télé-Réalité ... (Storytime),"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2

Petite vidéo STORYTIME sur ma période ''Télé-Réalité''

Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=_nEF8jJYyR8&t=319s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-10-12T08:31:04Z,"['téléréalité', 'télé-réalité', 'secret story', 'les anges', 'lebouseuh', 'lebouseuh telerealite', 'generation mannequin', 'storytime']",24,10:34,1570,82679,735737,0,hd,True
Vous ne devinerez jamais ce qu'ils ont dis sur la Team Crouton !,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
► Vidéo de Dexerto : https://www.youtube.com/watch?v=0rGOghFdwBI

◦ Chaîne du Doc : https://www.youtube.com/channel/UC6QyAgxMBZ1CLk3qrJGNrAA

Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=KBwo8ZQ9ffM

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-10-06T09:31:25Z,"['reaction', 'team crouton', 'lebouseuh', 'doc jazy', 'video reaction', 'on reagit a une video sur la team crouton', 'video critique', 'michou', 'valouzz', 'deujna', 'inoxtag']",24,,2695,82895,1071511,0,hd,True
J'ai trouvé des dossiers sur ma chaîne YouTube et j'en suis pas très fier,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
Le parcours du design de ma chaîne depuis 2015 (ça en vaut le détour) N'hésite pas à réagir en commentaires.

Regarde ma dernière vidéo juste ici ►https://www.youtube.com/watch?v=KBwo8ZQ9ffM

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-10-02T15:32:54Z,"['dossiers', 'lebouseuh', 'graphisme', 'design', 'chaine', 'youtube', 'debut youtube', 'lebouseuh debut', 'logo youtube', 'dossiers lebouseuh', 'plagiat lebouseuh', 'drama lebouseuh']",24,9:34,2203,130827,567074,0,hd,True
Qui était vraiment TheKairi78 avant YouTube ?,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
Petit interview de Tk78 sur son passé, sa vie avant la célébrité. Qui était-il vraiment ? N'hésite pas à réagir en commentaires.

Regarde mon épisode ''Tu préfères'' avec papa ours juste ici ►https://www.youtube.com/watch?v=zdjukS5nkR8

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/",LeBouseuh,2019-09-28T08:31:11Z,"['interview', 'tk', 'tk78', 'lebouseuh', 'qui était vraiment Tk78 avant youtube ?']",24,12:17,3781,86157,1050132,0,hd,True
Le bouton qui va changer ma chaine (ou pas),"► Concours pour gagner l'iPhone 11 pro : https://www.instagram.com/p/B2qqW3ZCcKV/

Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
Petit aménagement du setup (ft. le poto Dobby) avec le retour du bureau assis debout et surtout du cable management

Regarde mon épisode ''Tu préfères'' avec papa ours juste ici ►https://www.youtube.com/watch?v=zdjukS5nkR8

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/

#LeBouseuh #Setup #CableManagement",LeBouseuh,2019-09-24T15:30:04Z,"['le bouton qui va changer ma chaine', 'setup', 'cable management', 'setup lebouseuh', 'lebouseuh', 'divertissement']",24,11:21,1600,72022,1179333,0,hd,True
On répond à vos ''Tu Préfères ...'' avec Tk78 !,"► Concours pour gagner l'iPhone 11 pro : https://www.instagram.com/p/B2qqW3ZCcKV/

Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
Concept peu innovant mais très drôle à faire (surtout avec Tk78)

Regarde ma dernière vidéo sur notre petite virée à Rennes  ►https://www.youtube.com/watch?v=OtJJMQHZ9wU

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/

#LeBouseuh #Tk78 #TuPreferes",LeBouseuh,2019-09-21T08:31:37Z,"['tu preferes', 'lebouseuh', 'tk78', ""on répond à vos ''tu préfères ...'' avec Tk78 !"", 'humour', 'divertissement']",24,10:29,2136,89740,1522273,0,hd,True
Tk78 réalise vos défis à Rennes (ça tourne pas super bien),"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
Petite virée dans Rennes avec Tk78 et vous allez voir, ça tourne plutot mal mdr.

Regarde ma dernière vidéo sur mes TOC ►https://www.youtube.com/watch?v=em96MPrxAow&t=2s

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/

#LeBouseuh #Tk78",LeBouseuh,2019-09-17T15:30:01Z,"['challenge', 'defis', 'vlog', 'lebouseuh', 'tk78']",24,7:41,1489,81091,1181231,0,hd,True
J'ai des TOC ...,"Ne loupe rien en t'abonnant juste ici ►  http://urlz.fr/4jF2
J'ai des TOC et j'assume ! D'ailleurs je vous les présente dans cette vidéo.

↓REJOINS MOI SUR LES RESEAUX↓

◦ Instagram : https://www.instagram.com/levraibouseuh/
◦ Twitter : https://twitter.com/lebouseuh
◦ Twitch : https://www.twitch.tv/lebouseuh
◦ Facebook : https://www.facebook.com/lebouseuh/

#LeBouseuh #TOC",LeBouseuh,2019-09-14T08:30:01Z,"['toc', 'tic', 'les tocs', 'trouble obsessionnel compulsif', 'lebouseuh', 'divertissement']",24,10:19,10022,79317,1008918,0,hd,True
NEW GLITCH AVEC SEULEMENT CETTE PIOCHE : ELLE ONE SHOT !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-09-11T16:39:49Z,"['fortnite', 'fortnite maj', 'fortnite bug', 'fortnite cheat', 'fortnite glitch', 'lebouseuh fortnite', 'fortnite battle royale']",20,7:42,1391,72784,2081390,0,hd,True
JE DEBALLE LE CADEAU DE TK78 !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-09-03T15:30:04Z,"['cadeau', 'anniversaire', 'tk78', 'tk', 'lebouseuh']",24,5:1,2922,58545,549143,0,hd,True
JE REALISE MA PIRE PHOBIE SUR CE 24H PROBA AU MAROC !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Episode précédent sur la chaîne de Michou : https://www.youtube.com/watch?v=zMNM_DwchaM&t=1s

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-09-01T08:00:12Z,"['24h proba', 'hot combien', 'proba', 'lebouseuh', 'michou', 'defi', 'challenge']",24,18:24,4776,217239,4971963,0,hd,True
MON NOUVEAU DECOR (fin 2019),"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-08-27T17:41:51Z,"['setup', 'setup gaming', 'lebouseuh', 'decor', 'new setup', 'mon nouveau decor']",24,4:38,4782,124182,678202,0,hd,True
MDR REGARDEZ MOI CE BAMBI !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-08-23T08:18:58Z,"['fortnite', 'fortnite battle royale', 'fortnite noob', 'fortnite troll', 'fortnite prank', 'lebouseuh']",20,4:34,828,31537,408408,0,hd,True
VOICI LE SETUP DE LA TEAM CROUTON DANS LA VILLA AU MAROC !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-08-20T15:00:08Z,"['setup', 'video setup', 'setup video', 'materiel video', 'lebouseuh']",24,12:43,1851,69302,1503706,0,hd,True
JE MERITE PAS DE CONTINUER FORTNITE APRES ÇA ...,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-08-18T09:40:27Z,"['fortnite', 'fortnite battle royale', 'fortnite rage', 'fortnite moments', 'best of fortnite', 'lebouseuh', 'lebouseuh fortnite']",20,4:28,655,31597,465983,0,hd,True
MON AIMBOT SUR FORTNITE,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-08-07T15:30:00Z,"['fortnite', 'fortnite battle royale', 'lebouseuh fortnite', 'fortnite troll', 'fortnite prank']",20,4:31,479,32500,671787,0,hd,True
J'ACHETE TOUT LE PASS DE COMBAT SAISON 10 DE FORTNITE !,"👉 Instagram : https://www.instagram.com/levraibouseuh/

Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-08-01T10:06:15Z,"['fortnite', 'fortnite battle royale', 'fortnite new', 'fortnite pass de combat', 'fortnite saison 10', 'fortnite new skin', 'lebouseuh fortnite']",20,9:16,4708,49299,1011398,0,hd,True
LE SECRET SPECIAL DE TK78 !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-30T15:00:06Z,"['prank', 'troll', 'lebouseuh']",20,4:36,442,29941,498500,0,hd,True
VOILA CE QU'ILS PENSENT DE MOI ...,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-25T15:30:00Z,"['fortnite', 'fortnite battle royale', 'fortnite creatif', 'fortnite croutons', 'lebouseuh fortnite', 'fortnite troll', 'fortnite prank']",20,9:57,872,51020,1344834,0,hd,True
TK78 M'A DÉÇU ...,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-21T15:00:04Z,"['lebouseuh', 'tk78']",20,4:34,1005,41442,606600,0,hd,True
LE NOSCOPE QUI PASSE POUR LE JOUEUR FRANCAIS !!,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-15T15:30:00Z,"['fortnite', 'fortnite creatif', 'lebouseuh fortnite', 'fortnite gotaga', 'fortnite noscope', 'fortnite ffa', 'fortnite challenge']",20,4:40,752,37077,666790,0,hd,True
UN SAC A DOS GIGANTESQUE !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-08T15:30:00Z,"['fortnite', 'lebouseuh', 'best of', 'best moments']",20,4:39,533,18870,322437,0,hd,True
LES DANGERS DE LA MOTO ...,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-05T15:00:02Z,"['moto', 'compilation', 'crash moto', 'accident moto', 'lebouseuh']",24,10:7,3148,62296,784224,0,hd,True
ON A VOULU IMPRESSIONNER LE DOC AVEC MICHOU VOILA CE QUE CA DONNE ...,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-07-01T15:30:00Z,"['fortnite', 'fortnite battle royale', 'fortnite creatif', 'fortnite prank', 'lebouseuh fortnite']",20,4:48,403,21748,409368,0,hd,True
VOUS NE DEVINEREZ JAMAIS CE QUE J'AI FAIS A CET HANDICAPÉ ... - GTA RP #13,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-29T09:32:32Z,"['gta', 'gta rp', 'role play', 'flashland', 'five m', 'lebouseuh']",20,21:30,638,19548,359935,0,hd,True
NE VOUS FIEZ JAMAIS AUX APPARENCES !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-27T15:30:00Z,"['fortnite', 'lebouseuh', 'troll', 'prank']",20,4:50,467,18284,270364,0,hd,True
J'OBTIENS 2 NOUVEAUX SKINS EXCLUSIFS SUR FORTNITE !!,"👉 Instagram : https://www.instagram.com/levraibouseuh/

Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💖 Instagram : LeVraiBouseuh
💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh



📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-24T15:38:31Z,"['fortnite', 'fortnite skin', 'fortnite new', 'fortnite new skin', 'lebouseuh', 'skin exclusif', 'skin honor fortnite', 'skin xbox fortnite']",20,5:15,4073,50148,942270,0,hd,True
CETTE VIDEO TOURNE AU CAUCHEMAR POUR UN DE NOUS 3 ! - 24h PROBA #2,"👉 Episode 1 : https://www.youtube.com/watch?v=zJOpG_Wd7zk
Prochain épisode sur la chaine du Doc !

Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-23T08:30:00Z,"['proba', 'hot combien', 'pour combien', 'lebouseuh', 'michou', 'doc jazy']",24,13:2,4277,179021,4708299,0,hd,True
IL NOUS A QUITTÉ SI TRISTEMENT ... - GTA RP #12,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-19T10:30:00Z,"['gta', 'gta RP', 'role play', 'five m', 'flashland', 'lebouseuh']",20,19:33,1132,22474,390765,0,hd,True
UNE COURSE DE VOITURE QUI TOURNE MAL ! - GTA RP #11,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-16T09:00:03Z,"['gta', 'gta rp', 'gta 5', 'gta v', 'course gta', 'lebouseuh', 'role play']",20,22:3,550,19438,331483,0,hd,True
JE ME SUIS FAIS BRAQUER ... - GTA RP #10,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-13T15:30:03Z,"['gta', 'gta rp', 'gta 5', 'lebouseuh', 'braquage gta']",20,20:15,741,21788,371239,0,hd,True
LE MESSAGE SECRET SITUE SUR LE PIEGE EMPOISONNÉ,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-11T15:30:01Z,"['fortnite', 'fortnite battle royale', 'fortnite creatif', 'lebouseuh fortnite', 'prank fortnite']",20,4:41,341,17517,283370,0,hd,True
JE FONCE DANS MICHOU ET DOC AU KARTING !,"Clique ici pour t'abonner 👉  http://urlz.fr/4jF2

👉 Code créateur : LeBouseuh

●▬▬▬▬▬  MES RESEAUX SOCIAUX  ▬▬▬▬▬▬●

💙 Twitter : https://twitter.com/lebouseuh
💜 Twitch : https://www.twitch.tv/lebouseuh
💛 Snapchat : LeBouseuh
💖 Instagram : LeVraiBouseuh


📧 Mail Pro : lebouseuh@outlook.fr",LeBouseuh,2019-06-09T08:30:00Z,"['karting', 'lebouseuh']",24,10:43,2594,73197,1726308,0,hd,True
